PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;6;28079004_6_48;2024;10;25;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.4;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;10;26;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;10;27;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;10;28;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;10;29;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;N;0;N;0.3;N;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;10;30;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.6;V;0.5;V;0.4;V;0.3;V
28;079;4;6;28079004_6_48;2024;10;31;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.4;V;0.5;V;0.5;V
28;079;4;7;28079004_7_8;2024;10;01;5;V;6;V;7;V;2;V;1;V;1;V;10;V;45;V;74;V;100;V;92;V;78;V;31;V;14;V;19;V;5;V;3;V;2;V;1;V;1;V;6;V;14;V;3;V;1;V
28;079;4;7;28079004_7_8;2024;10;02;1;V;1;V;1;V;1;V;1;V;1;V;1;V;17;V;0;N;16;N;7;V;4;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;03;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;11;V;10;V;7;V;4;V;5;V;3;V;4;V;4;V;3;V;4;V;2;V;2;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;04;1;V;1;V;1;V;1;V;1;V;1;V;3;V;8;V;69;V;45;V;30;V;11;V;10;V;8;V;4;V;2;V;3;V;4;V;2;V;1;V;1;V;1;V;5;V;2;V
28;079;4;7;28079004_7_8;2024;10;05;16;V;26;V;19;V;8;V;1;V;1;V;3;V;8;V;37;V;25;V;17;V;15;V;9;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V
28;079;4;7;28079004_7_8;2024;10;06;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;3;V;4;V;5;V;12;V;2;V
28;079;4;7;28079004_7_8;2024;10;07;2;V;3;V;1;V;1;V;1;V;1;V;2;V;21;V;28;V;21;V;34;V;28;V;12;V;7;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;08;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;6;V;3;V;3;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;3;V;6;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;09;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;3;V;1;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;10;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;8;V;8;V;4;V;4;V;3;V;2;V;2;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;11;12;V;14;V;10;V;5;V;1;V;2;V;16;V;43;V;88;V;74;V;79;V;55;V;18;V;11;V;3;V;2;V;1;V;2;V;1;V;3;V;3;V;7;V;9;V;8;V
28;079;4;7;28079004_7_8;2024;10;12;1;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;3;V;8;V;9;V;4;V;2;V;2;V;2;V;3;V;3;V;3;V;8;V;29;V;7;V
28;079;4;7;28079004_7_8;2024;10;13;7;V;3;V;7;V;15;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;3;V;3;V;4;V;3;V;5;V;10;V;5;V;9;V;8;V;13;V;1;V;2;V
28;079;4;7;28079004_7_8;2024;10;14;23;V;40;V;29;V;25;V;18;V;13;V;19;V;54;V;77;V;23;V;11;V;12;V;10;V;8;V;5;V;5;V;4;V;4;V;2;V;3;V;3;V;2;V;3;V;5;V
28;079;4;7;28079004_7_8;2024;10;15;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;10;V;7;V;7;V;5;V;2;V;1;V;2;V;3;V;3;V;3;V;2;V;6;V;3;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;10;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;N;0;N;0;N;0;N;0;N;0;N;4;N;5;N;4;V;3;V;4;V;3;V;1;V;3;V;3;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;17;1;V;4;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;4;V;4;V;4;V;7;V;3;V;5;V;5;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;9;V;53;V;39;V;17;V;5;V;5;V;5;V;2;V;3;V;4;V;4;V;2;V;2;V;1;V;1;V;1;V;3;V
28;079;4;7;28079004_7_8;2024;10;19;5;V;4;V;5;V;14;V;11;V;10;V;6;V;1;V;18;V;8;V;20;V;13;V;10;V;3;V;2;V;3;V;2;V;2;V;6;V;11;V;9;V;7;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;10;20;3;V;4;V;2;V;1;V;1;V;6;V;13;V;13;V;24;V;37;V;30;V;21;V;9;V;6;V;6;V;4;V;4;V;2;V;4;V;16;V;2;V;2;V;5;V;21;V
28;079;4;7;28079004_7_8;2024;10;21;24;V;8;V;6;V;5;V;6;V;9;V;19;V;52;V;91;V;106;V;68;V;66;V;22;V;13;V;8;V;8;V;6;V;3;V;2;V;4;V;35;V;25;V;50;V;34;V
28;079;4;7;28079004_7_8;2024;10;22;15;V;13;V;4;V;3;V;1;V;4;V;2;V;3;V;4;V;6;V;8;V;7;V;7;V;5;V;5;V;3;V;3;V;3;V;5;V;5;V;7;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;23;1;V;1;V;1;V;1;V;1;V;1;V;4;V;8;V;7;V;6;V;8;V;10;V;8;V;9;V;6;V;5;V;3;V;4;V;5;V;7;V;5;V;42;V;43;V;10;V
28;079;4;7;28079004_7_8;2024;10;24;2;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;6;V;5;V;7;V;5;V;4;V;5;V;4;V;7;V;4;V;4;V;2;V;2;V;5;V;38;V;22;V;7;V
28;079;4;7;28079004_7_8;2024;10;25;7;V;6;V;6;V;2;V;2;V;2;V;2;V;11;V;35;V;34;V;20;V;5;V;11;V;5;V;4;V;6;V;3;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;26;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;5;V;5;V;4;V;4;V;2;V;2;V;3;V;2;V;1;V;3;V;2;V;1;V;2;V;2;V
28;079;4;7;28079004_7_8;2024;10;27;2;V;2;V;1;V;1;V;1;V;2;V;3;V;4;V;14;V;8;V;4;V;4;V;3;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;079;4;7;28079004_7_8;2024;10;28;2;V;2;V;1;V;2;V;1;V;2;V;2;V;3;V;5;V;5;V;6;V;5;V;5;V;6;V;4;V;4;V;3;V;3;V;3;V;2;V;2;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;29;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;3;V;4;V;4;V;5;N;0;N;4;V;3;V;3;V;2;V;3;V;3;V;3;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;10;30;2;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;5;V;6;V;7;V;7;V;7;V;4;V;4;V;5;V;4;V;5;V;4;V;4;V;8;V;5;V;4;V;3;V
28;079;4;7;28079004_7_8;2024;10;31;2;V;1;V;1;V;1;V;1;V;1;V;3;V;5;V;11;V;17;V;12;V;11;V;7;V;6;V;4;V;3;V;3;V;3;V;3;V;2;V;1;V;12;V;33;V;37;V
28;079;4;8;28079004_8_8;2024;10;01;72;V;63;V;57;V;45;V;38;V;33;V;37;V;51;V;61;V;63;V;65;V;71;V;56;V;49;V;58;V;33;V;15;V;11;V;18;V;32;V;64;V;60;V;36;V;20;V
28;079;4;8;28079004_8_8;2024;10;02;9;V;11;V;7;V;7;V;9;V;8;V;18;V;40;V;0;N;38;N;21;V;12;V;11;V;13;V;10;V;9;V;9;V;8;V;8;V;11;V;7;V;7;V;6;V;4;V
28;079;4;8;28079004_8_8;2024;10;03;3;V;3;V;3;V;4;V;6;V;13;V;10;V;17;V;33;V;40;V;29;V;18;V;11;V;14;V;7;V;10;V;9;V;10;V;16;V;20;V;17;V;19;V;12;V;11;V
28;079;4;8;28079004_8_8;2024;10;04;17;V;31;V;27;V;13;V;9;V;10;V;30;V;38;V;53;V;46;V;41;V;28;V;25;V;24;V;19;V;17;V;13;V;9;V;10;V;14;V;33;V;23;V;42;V;21;V
28;079;4;8;28079004_8_8;2024;10;05;52;V;55;V;47;V;38;V;26;V;22;V;23;V;26;V;31;V;25;V;25;V;27;V;27;V;17;V;6;V;4;V;3;V;4;V;5;V;8;V;13;V;10;V;7;V;6;V
28;079;4;8;28079004_8_8;2024;10;06;5;V;4;V;2;V;2;V;2;V;3;V;2;V;2;V;5;V;4;V;3;V;4;V;3;V;3;V;4;V;3;V;2;V;3;V;5;V;11;V;17;V;24;V;26;V;19;V
28;079;4;8;28079004_8_8;2024;10;07;25;V;23;V;16;V;7;V;7;V;13;V;19;V;33;V;36;V;28;V;33;V;33;V;21;V;12;V;5;V;5;V;11;V;13;V;11;V;16;V;13;V;14;V;8;V;4;V
28;079;4;8;28079004_8_8;2024;10;08;3;V;2;V;2;V;3;V;3;V;2;V;5;V;20;V;12;V;20;V;11;V;12;V;12;V;10;V;7;V;8;V;11;V;14;V;15;V;19;V;16;V;12;V;9;V;6;V
28;079;4;8;28079004_8_8;2024;10;09;5;V;5;V;3;V;3;V;2;V;5;V;8;V;15;V;24;V;18;V;13;V;13;V;6;V;11;V;11;V;13;V;10;V;6;V;10;V;7;V;6;V;9;V;6;V;9;V
28;079;4;8;28079004_8_8;2024;10;10;4;V;4;V;5;V;3;V;3;V;3;V;10;V;21;V;33;V;34;V;25;V;10;V;10;V;10;V;6;V;5;V;5;V;6;V;11;V;21;V;36;V;40;V;22;V;25;V
28;079;4;8;28079004_8_8;2024;10;11;49;V;43;V;35;V;28;V;19;V;16;V;19;V;28;V;31;V;32;V;35;V;43;V;39;V;23;V;12;V;10;V;10;V;12;V;17;V;22;V;32;V;42;V;37;V;49;V
28;079;4;8;28079004_8_8;2024;10;12;28;V;32;V;28;V;13;V;11;V;8;V;9;V;10;V;12;V;15;V;12;V;17;V;22;V;22;V;19;V;13;V;13;V;16;V;15;V;16;V;29;V;38;V;40;V;34;V
28;079;4;8;28079004_8_8;2024;10;13;28;V;30;V;34;V;26;V;23;V;13;V;8;V;6;V;6;V;6;V;7;V;7;V;12;V;16;V;18;V;17;V;16;V;16;V;18;V;39;V;44;V;47;V;31;V;31;V
28;079;4;8;28079004_8_8;2024;10;14;38;V;36;V;28;V;25;V;17;V;14;V;13;V;18;V;27;V;34;V;28;V;26;V;27;V;19;V;14;V;18;V;17;V;19;V;21;V;33;V;40;V;31;V;37;V;34;V
28;079;4;8;28079004_8_8;2024;10;15;25;V;8;V;6;V;6;V;4;V;4;V;8;V;19;V;33;V;39;V;21;V;22;V;16;V;9;V;8;V;10;V;11;V;17;V;27;V;26;V;27;V;24;V;18;V;13;V
28;079;4;8;28079004_8_8;2024;10;16;9;V;8;V;5;V;4;V;5;V;4;V;8;V;18;N;0;N;0;N;0;N;0;N;0;N;9;N;8;N;8;V;5;V;9;V;12;V;11;V;13;V;25;V;13;V;5;V
28;079;4;8;28079004_8_8;2024;10;17;4;V;6;V;3;V;2;V;2;V;2;V;6;V;13;V;17;V;13;V;9;V;8;V;7;V;11;V;5;V;8;V;9;V;6;V;8;V;13;V;17;V;10;V;6;V;4;V
28;079;4;8;28079004_8_8;2024;10;18;5;V;4;V;6;V;5;V;3;V;3;V;9;V;35;V;54;V;46;V;30;V;14;V;10;V;9;V;5;V;6;V;10;V;10;V;15;V;19;V;23;V;25;V;29;V;29;V
28;079;4;8;28079004_8_8;2024;10;19;45;V;45;V;48;V;54;V;48;V;38;V;29;V;17;V;41;V;34;V;36;V;23;V;17;V;6;V;4;V;5;V;5;V;8;V;11;V;18;V;29;V;16;V;9;V;10;V
28;079;4;8;28079004_8_8;2024;10;20;25;V;38;V;27;V;7;V;16;V;18;V;19;V;17;V;16;V;16;V;20;V;22;V;16;V;14;V;12;V;15;V;11;V;7;V;11;V;26;V;34;V;36;V;50;V;44;V
28;079;4;8;28079004_8_8;2024;10;21;33;V;25;V;20;V;16;V;15;V;11;V;13;V;17;V;23;V;26;V;27;V;40;V;31;V;26;V;19;V;21;V;18;V;15;V;27;V;62;V;85;V;75;V;66;V;57;V
28;079;4;8;28079004_8_8;2024;10;22;31;V;32;V;19;V;21;V;11;V;16;V;8;V;18;V;24;V;23;V;17;V;16;V;12;V;12;V;10;V;9;V;10;V;13;V;18;V;26;V;49;V;26;V;10;V;9;V
28;079;4;8;28079004_8_8;2024;10;23;6;V;7;V;4;V;5;V;7;V;7;V;15;V;26;V;29;V;25;V;24;V;24;V;20;V;18;V;18;V;16;V;13;V;21;V;21;V;31;V;38;V;58;V;53;V;36;V
28;079;4;8;28079004_8_8;2024;10;24;20;V;9;V;6;V;5;V;5;V;6;V;7;V;21;V;25;V;26;V;26;V;22;V;15;V;16;V;16;V;22;V;13;V;14;V;21;V;41;V;62;V;63;V;49;V;42;V
28;079;4;8;28079004_8_8;2024;10;25;41;V;43;V;39;V;28;V;25;V;23;V;24;V;39;V;57;V;57;V;48;V;20;V;22;V;13;V;12;V;15;V;7;V;6;V;10;V;19;V;28;V;29;V;24;V;26;V
28;079;4;8;28079004_8_8;2024;10;26;24;V;21;V;8;V;5;V;3;V;3;V;5;V;8;V;13;V;16;V;17;V;10;V;8;V;6;V;4;V;5;V;4;V;7;V;8;V;10;V;12;V;16;V;16;V;15;V
28;079;4;8;28079004_8_8;2024;10;27;14;V;19;V;23;V;8;V;10;V;10;V;10;V;10;V;14;V;9;V;7;V;6;V;6;V;6;V;5;V;6;V;5;V;6;V;7;V;6;V;6;V;8;V;7;V;5;V
28;079;4;8;28079004_8_8;2024;10;28;3;V;4;V;4;V;3;V;2;V;3;V;7;V;15;V;20;V;11;V;10;V;8;V;11;V;13;V;9;V;11;V;10;V;18;V;22;V;11;V;10;V;8;V;6;V;3;V
28;079;4;8;28079004_8_8;2024;10;29;3;V;2;V;2;V;1;V;1;V;2;V;5;V;10;V;13;V;16;V;15;V;21;V;21;N;0;N;12;V;10;V;9;V;12;V;16;V;13;V;10;V;7;V;4;V;5;V
28;079;4;8;28079004_8_8;2024;10;30;7;V;3;V;3;V;2;V;1;V;3;V;6;V;19;V;33;V;22;V;18;V;18;V;19;V;12;V;9;V;14;V;13;V;26;V;36;V;42;V;61;V;51;V;30;V;21;V
28;079;4;8;28079004_8_8;2024;10;31;11;V;9;V;12;V;9;V;8;V;6;V;12;V;32;V;36;V;33;V;25;V;22;V;17;V;12;V;9;V;9;V;11;V;24;V;30;V;39;V;26;V;41;V;56;V;53;V
28;079;4;12;28079004_12_8;2024;10;01;79;V;73;V;68;V;48;V;39;V;35;V;52;V;120;V;175;V;216;V;205;V;191;V;104;V;71;V;87;V;42;V;19;V;13;V;20;V;34;V;74;V;83;V;40;V;22;V
28;079;4;12;28079004_12_8;2024;10;02;11;V;12;V;9;V;8;V;10;V;9;V;20;V;65;V;0;N;62;N;31;V;18;V;16;V;19;V;14;V;12;V;13;V;11;V;10;V;14;V;9;V;9;V;8;V;5;V
28;079;4;12;28079004_12_8;2024;10;03;4;V;5;V;4;V;6;V;7;V;14;V;12;V;19;V;40;V;56;V;44;V;28;V;18;V;22;V;11;V;16;V;15;V;15;V;22;V;24;V;19;V;20;V;13;V;13;V
28;079;4;12;28079004_12_8;2024;10;04;19;V;33;V;29;V;14;V;10;V;11;V;35;V;51;V;159;V;115;V;87;V;44;V;40;V;36;V;25;V;20;V;17;V;15;V;13;V;16;V;35;V;25;V;49;V;23;V
28;079;4;12;28079004_12_8;2024;10;05;76;V;95;V;76;V;51;V;28;V;24;V;27;V;38;V;87;V;64;V;51;V;50;V;41;V;25;V;8;V;6;V;5;V;6;V;7;V;10;V;15;V;12;V;10;V;9;V
28;079;4;12;28079004_12_8;2024;10;06;8;V;5;V;3;V;4;V;3;V;4;V;3;V;4;V;6;V;6;V;7;V;7;V;7;V;6;V;7;V;5;V;3;V;5;V;7;V;15;V;24;V;31;V;45;V;22;V
28;079;4;12;28079004_12_8;2024;10;07;28;V;27;V;18;V;9;V;9;V;15;V;23;V;65;V;79;V;60;V;85;V;75;V;39;V;22;V;9;V;7;V;12;V;14;V;13;V;20;V;15;V;15;V;9;V;5;V
28;079;4;12;28079004_12_8;2024;10;08;4;V;4;V;4;V;5;V;5;V;4;V;6;V;24;V;16;V;30;V;16;V;16;V;15;V;15;V;10;V;12;V;14;V;17;V;19;V;23;V;24;V;14;V;11;V;8;V
