PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;6;28079004_6_48;2024;12;14;0.6;V;0.6;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.5;V;0.5;V;0.4;V;0.5;V;0.7;V;0.8;V;0.6;V;0.6;V;0.6;V
28;079;4;6;28079004_6_48;2024;12;15;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.6;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.7;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;16;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.8;V;0.7;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.7;V;0.6;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;17;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.7;V;0.7;V;0.6;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.6;V;0.8;V;0.9;V;0.8;V;0.6;V;0.6;V
28;079;4;6;28079004_6_48;2024;12;18;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.6;V;1;V;0.7;V;0.7;V;0.7;V;0.6;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;1.1;V;1.2;V;1.1;V;1.1;V;0.9;V
28;079;4;6;28079004_6_48;2024;12;19;0.7;V;0.7;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;12;20;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.5;V;0.7;V;0.6;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V
28;079;4;6;28079004_6_48;2024;12;21;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.6;V;0.8;V;0.6;V;0.6;V;0.6;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;22;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V
28;079;4;6;28079004_6_48;2024;12;23;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.7;V;0.6;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;24;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.4;V;0.5;V;0.6;V;0.5;V;0.5;V;0.4;V;0.3;V;0.4;V;0.4;V;0.5;V;0.7;V;0.6;V;0.6;V;0.5;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;25;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.8;V;1.3;V;1.1;V;0.8;V;0.5;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;26;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;V;0.8;V;0.8;V;0.6;V;0.6;V;0.6;N;0.4;N;0.3;V;0.3;V;0.3;V;0.5;V;0.8;V;1;V;0.8;V;0.6;V;0.6;V
28;079;4;6;28079004_6_48;2024;12;27;0.6;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.2;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;28;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.7;V;0.7;V;0.5;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;29;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.5;V;0.7;V;0.6;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;30;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.7;V;0.6;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2024;12;31;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.6;V;0.6;V;0.4;V;0.3;V
28;079;4;7;28079004_7_8;2024;12;01;48;V;52;V;49;V;39;V;30;V;26;V;24;V;27;V;32;V;49;V;49;V;36;V;31;V;22;V;18;V;12;V;15;V;27;V;41;V;55;V;76;V;72;V;96;V;87;V
28;079;4;7;28079004_7_8;2024;12;02;49;V;43;V;20;V;13;V;10;V;3;V;11;V;46;V;58;V;63;V;64;V;41;V;39;V;45;V;38;V;30;V;34;V;46;V;63;V;130;V;107;V;73;V;45;V;27;V
28;079;4;7;28079004_7_8;2024;12;03;27;V;35;V;16;V;15;V;11;V;15;V;26;V;73;V;98;V;123;V;97;V;66;V;65;V;41;V;13;V;14;V;8;V;8;V;6;V;6;V;4;V;4;V;3;V;7;V
28;079;4;7;28079004_7_8;2024;12;04;3;V;4;V;2;V;3;V;3;V;2;V;3;V;6;V;36;V;24;V;8;V;9;V;7;V;6;V;4;V;5;V;6;V;10;V;20;V;54;V;80;V;95;V;78;V;63;V
28;079;4;7;28079004_7_8;2024;12;05;68;V;37;V;19;V;11;V;10;V;5;V;6;V;46;V;54;V;103;V;73;V;88;V;83;V;52;V;39;V;35;V;29;V;15;V;8;V;10;V;60;V;125;V;91;V;68;V
28;079;4;7;28079004_7_8;2024;12;06;55;V;61;V;55;V;19;V;32;V;58;V;59;V;68;V;73;V;57;V;56;V;46;V;44;V;35;V;26;V;22;V;18;V;31;V;74;V;37;V;16;V;95;V;111;V;95;V
28;079;4;7;28079004_7_8;2024;12;07;80;V;64;V;55;V;50;V;40;V;16;V;17;V;20;V;30;V;6;V;8;V;4;V;6;V;6;V;5;V;6;V;9;V;3;V;3;V;4;V;5;V;4;V;5;V;6;V
28;079;4;7;28079004_7_8;2024;12;08;3;V;2;V;1;V;2;V;2;V;2;V;4;V;6;V;2;V;11;V;15;V;5;V;5;V;3;V;3;V;4;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V;6;V
28;079;4;7;28079004_7_8;2024;12;09;3;V;2;V;2;V;2;V;2;V;2;V;3;V;5;V;6;V;7;V;10;V;11;V;10;V;12;V;8;V;7;V;6;V;5;V;5;V;9;V;37;V;4;V;22;V;20;V
28;079;4;7;28079004_7_8;2024;12;10;22;V;15;V;17;V;27;V;20;V;9;V;25;V;70;V;164;V;182;V;165;V;98;V;44;N;16;N;8;V;8;V;4;V;4;V;4;V;6;V;5;V;4;V;3;V;3;V
28;079;4;7;28079004_7_8;2024;12;11;3;V;2;V;2;V;2;V;2;V;2;V;3;V;5;V;7;V;9;V;9;V;15;V;9;V;8;V;6;V;7;V;7;V;10;V;8;V;7;V;7;V;6;V;6;V;4;V
28;079;4;7;28079004_7_8;2024;12;12;2;V;3;V;3;V;2;V;3;V;6;V;4;V;10;V;31;V;67;V;62;V;15;V;11;V;9;V;9;V;8;V;9;V;8;V;8;V;6;V;73;V;37;V;14;V;6;V
28;079;4;7;28079004_7_8;2024;12;13;7;V;3;V;2;V;2;V;2;V;2;V;3;V;7;V;10;V;13;V;18;V;11;V;18;V;18;V;9;V;6;V;5;V;7;V;6;V;11;V;6;V;61;V;102;V;80;V
28;079;4;7;28079004_7_8;2024;12;14;60;V;69;V;41;V;13;V;18;V;14;V;15;V;19;V;26;V;53;V;43;V;56;V;34;V;36;V;35;V;26;V;17;V;16;V;19;V;89;V;124;V;72;V;57;V;63;V
28;079;4;7;28079004_7_8;2024;12;15;47;V;36;V;39;V;29;V;23;V;19;V;16;V;14;V;32;V;28;V;32;V;34;V;55;V;23;V;8;V;4;V;3;V;5;V;17;V;20;V;65;V;4;V;4;V;22;V
28;079;4;7;28079004_7_8;2024;12;16;11;V;11;V;5;V;4;V;3;V;4;V;19;V;57;V;98;V;130;V;139;V;54;V;13;V;13;V;13;V;11;V;7;V;5;V;37;V;101;V;61;V;32;V;36;V;37;V
28;079;4;7;28079004_7_8;2024;12;17;22;V;12;V;9;V;6;V;9;V;12;V;24;V;58;V;84;V;121;V;108;V;90;V;42;V;28;V;21;V;14;V;13;V;14;V;41;V;94;V;133;V;132;V;73;V;64;V
28;079;4;7;28079004_7_8;2024;12;18;55;V;49;V;47;V;33;V;28;V;25;V;48;V;81;V;84;V;132;V;119;V;106;V;87;V;59;V;46;V;43;V;46;V;66;V;57;V;183;V;212;V;187;V;178;V;130;V
28;079;4;7;28079004_7_8;2024;12;19;94;V;75;V;61;V;60;V;38;V;31;V;18;V;9;V;10;V;14;V;11;V;7;V;7;V;7;V;7;V;7;V;5;V;7;V;7;V;9;V;5;V;2;V;2;V;3;V
28;079;4;7;28079004_7_8;2024;12;20;2;V;2;V;2;V;2;V;2;V;3;V;16;V;43;V;66;V;96;V;86;V;46;V;11;V;12;V;8;V;7;V;3;V;3;V;3;V;3;V;12;V;26;V;32;V;48;V
28;079;4;7;28079004_7_8;2024;12;21;33;V;19;V;20;V;7;V;6;V;9;V;17;V;24;V;32;V;41;V;41;V;26;V;26;V;15;V;13;V;11;V;11;V;5;V;29;V;100;V;77;V;65;V;69;V;43;V
28;079;4;7;28079004_7_8;2024;12;22;40;V;32;V;36;V;28;V;22;V;10;V;24;V;40;V;43;V;49;V;46;V;48;V;44;V;34;V;36;V;22;V;13;V;5;V;3;V;6;V;5;V;3;V;3;V;2;V
28;079;4;7;28079004_7_8;2024;12;23;2;V;2;V;2;V;2;V;4;V;3;V;10;V;28;V;98;V;88;V;34;V;5;V;6;V;5;V;5;V;3;V;2;V;2;V;3;V;3;V;3;V;3;V;8;V;16;V
28;079;4;7;28079004_7_8;2024;12;24;8;V;6;V;6;V;6;V;4;V;4;V;11;V;18;V;21;V;40;V;73;V;66;V;61;V;32;V;16;V;9;V;8;V;7;V;12;V;73;V;81;V;67;V;57;V;32;V
28;079;4;7;28079004_7_8;2024;12;25;24;V;26;V;30;V;15;V;11;V;5;V;7;V;8;V;7;V;5;V;4;V;6;V;6;V;10;V;12;V;8;V;9;V;50;V;99;V;113;V;104;V;64;V;46;V;42;V
28;079;4;7;28079004_7_8;2024;12;26;41;V;36;V;23;V;12;V;10;V;10;V;15;V;44;V;78;V;109;V;108;V;101;V;64;V;57;N;38;N;27;V;18;V;15;V;42;V;109;V;134;V;107;V;86;V;76;V
28;079;4;7;28079004_7_8;2024;12;27;76;V;60;V;35;V;27;V;22;V;15;V;4;V;38;V;38;V;8;V;9;V;10;V;10;V;10;V;9;V;6;V;6;V;3;V;4;V;18;V;9;V;51;V;37;V;24;V
28;079;4;7;28079004_7_8;2024;12;28;15;V;19;V;18;V;17;V;14;V;16;V;20;V;21;V;42;V;51;V;37;V;48;V;23;V;13;V;11;V;10;V;8;V;5;V;17;V;57;V;88;V;57;V;30;V;27;V
28;079;4;7;28079004_7_8;2024;12;29;26;V;29;V;27;V;19;V;13;V;16;V;17;V;17;V;29;V;33;V;38;V;39;V;27;V;14;V;13;V;13;V;5;V;5;V;11;V;56;V;62;V;38;V;24;V;31;V
28;079;4;7;28079004_7_8;2024;12;30;37;V;20;V;9;V;4;V;5;V;6;V;13;V;42;V;73;V;73;V;61;V;71;V;54;V;23;V;13;V;7;V;6;V;10;V;17;V;45;V;77;V;76;V;38;V;27;V
28;079;4;7;28079004_7_8;2024;12;31;29;V;30;V;20;V;14;V;9;V;12;V;18;V;36;V;35;V;48;V;44;V;65;V;39;V;16;V;6;V;5;V;4;V;2;V;4;V;7;V;52;V;81;V;25;V;5;V
28;079;4;8;28079004_8_8;2024;12;01;35;V;32;V;27;V;24;V;19;V;18;V;18;V;17;V;22;V;30;V;30;V;32;V;41;V;44;V;50;V;44;V;60;V;73;V;84;V;82;V;84;V;81;V;77;V;62;V
28;079;4;8;28079004_8_8;2024;12;02;48;V;56;V;34;V;29;V;35;V;30;V;32;V;42;V;46;V;58;V;64;V;65;V;61;V;72;V;73;V;75;V;79;V;85;V;89;V;95;V;75;V;55;V;40;V;34;V
28;079;4;8;28079004_8_8;2024;12;03;26;V;22;V;19;V;16;V;15;V;15;V;17;V;30;V;40;V;47;V;47;V;50;V;62;V;53;V;22;V;23;V;28;V;31;V;32;V;36;V;29;V;29;V;22;V;20;V
28;079;4;8;28079004_8_8;2024;12;04;12;V;10;V;9;V;7;V;5;V;6;V;13;V;35;V;73;V;56;V;24;V;25;V;18;V;19;V;15;V;17;V;27;V;48;V;69;V;100;V;94;V;92;V;83;V;80;V
28;079;4;8;28079004_8_8;2024;12;05;64;V;49;V;57;V;58;V;37;V;38;V;38;V;53;V;58;V;64;V;62;V;82;V;85;V;81;V;75;V;76;V;78;V;64;V;61;V;69;V;82;V;83;V;66;V;54;V
28;079;4;8;28079004_8_8;2024;12;06;49;V;47;V;67;V;55;V;47;V;43;V;49;V;40;V;42;V;41;V;46;V;50;V;53;V;56;V;57;V;63;V;66;V;84;V;88;V;79;V;65;V;77;V;70;V;56;V
28;079;4;8;28079004_8_8;2024;12;07;47;V;36;V;33;V;27;V;22;V;26;V;26;V;27;V;39;V;20;V;25;V;10;V;16;V;13;V;14;V;14;V;14;V;10;V;13;V;17;V;19;V;26;V;20;V;24;V
28;079;4;8;28079004_8_8;2024;12;08;20;V;10;V;8;V;31;V;32;V;32;V;37;V;37;V;30;V;35;V;42;V;16;V;11;V;9;V;16;V;17;V;19;V;24;V;34;V;29;V;24;V;29;V;20;V;24;V
28;079;4;8;28079004_8_8;2024;12;09;15;V;11;V;15;V;11;V;9;V;9;V;11;V;24;V;42;V;42;V;35;V;34;V;25;V;26;V;21;V;21;V;21;V;27;V;40;V;54;V;70;V;39;V;60;V;65;V
28;079;4;8;28079004_8_8;2024;12;10;64;V;50;V;58;V;53;V;43;V;36;V;40;V;52;V;80;V;83;V;87;V;83;V;61;N;36;N;28;V;28;V;35;V;29;V;33;V;41;V;35;V;29;V;25;V;25;V
28;079;4;8;28079004_8_8;2024;12;11;13;V;17;V;19;V;13;V;8;V;7;V;14;V;29;V;39;V;41;V;31;V;31;V;20;V;23;V;26;V;30;V;35;V;45;V;44;V;44;V;45;V;37;V;32;V;25;V
28;079;4;8;28079004_8_8;2024;12;12;21;V;20;V;18;V;22;V;17;V;22;V;21;V;36;V;52;V;55;V;52;V;32;V;22;V;21;V;25;V;26;V;30;V;39;V;51;V;51;V;76;V;63;V;55;V;44;V
28;079;4;8;28079004_8_8;2024;12;13;50;V;24;V;19;V;15;V;15;V;16;V;21;V;42;V;38;V;41;V;47;V;39;V;42;V;41;V;32;V;30;V;32;V;36;V;44;V;58;V;48;V;73;V;64;V;55;V
28;079;4;8;28079004_8_8;2024;12;14;47;V;36;V;24;V;19;V;21;V;19;V;17;V;18;V;22;V;33;V;37;V;44;V;46;V;52;V;57;V;60;V;54;V;68;V;72;V;78;V;76;V;52;V;47;V;40;V
28;079;4;8;28079004_8_8;2024;12;15;33;V;28;V;26;V;24;V;23;V;20;V;23;V;25;V;31;V;31;V;39;V;51;V;74;V;49;V;28;V;17;V;17;V;31;V;75;V;66;V;80;V;36;V;39;V;43;V
28;079;4;8;28079004_8_8;2024;12;16;42;V;34;V;27;V;23;V;18;V;20;V;27;V;43;V;55;V;66;V;71;V;53;V;29;V;26;V;32;V;27;V;31;V;42;V;84;V;101;V;78;V;65;V;60;V;54;V
28;079;4;8;28079004_8_8;2024;12;17;45;V;39;V;32;V;31;V;26;V;30;V;32;V;42;V;52;V;65;V;63;V;73;V;65;V;59;V;55;V;49;V;61;V;81;V;100;V;110;V;114;V;95;V;73;V;64;V
28;079;4;8;28079004_8_8;2024;12;18;56;V;52;V;44;V;42;V;32;V;30;V;31;V;44;V;48;V;61;V;61;V;74;V;76;V;75;V;75;V;84;V;93;V;97;V;91;V;120;V;123;V;112;V;98;V;75;V
28;079;4;8;28079004_8_8;2024;12;19;69;V;56;V;47;V;50;V;37;V;46;V;49;V;49;V;56;V;58;V;49;V;30;V;17;V;12;V;15;V;19;V;28;V;45;V;49;V;60;V;39;V;24;V;14;V;9;V
28;079;4;8;28079004_8_8;2024;12;20;9;V;9;V;14;V;22;V;22;V;30;V;38;V;47;V;55;V;64;V;69;V;71;V;33;V;37;V;27;V;21;V;19;V;25;V;42;V;38;V;68;V;78;V;70;V;67;V
28;079;4;8;28079004_8_8;2024;12;21;52;V;45;V;37;V;30;V;28;V;28;V;30;V;30;V;33;V;35;V;37;V;38;V;43;V;38;V;38;V;42;V;53;V;62;V;87;V;104;V;87;V;77;V;68;V;56;V
28;079;4;8;28079004_8_8;2024;12;22;50;V;46;V;41;V;35;V;30;V;34;V;35;V;33;V;36;V;34;V;38;V;53;V;61;V;59;V;68;V;58;V;50;V;36;V;34;V;28;V;30;V;28;V;21;V;14;V
28;079;4;8;28079004_8_8;2024;12;23;18;V;24;V;16;V;31;V;32;V;30;V;30;V;54;V;75;V;74;V;54;V;16;V;17;V;16;V;17;V;12;V;12;V;17;V;36;V;43;V;31;V;50;V;70;V;60;V
28;079;4;8;28079004_8_8;2024;12;24;40;V;47;V;37;V;51;V;38;V;34;V;41;V;43;V;44;V;48;V;57;V;71;V;82;V;63;V;48;V;40;V;41;V;52;V;75;V;93;V;87;V;77;V;66;V;52;V
28;079;4;8;28079004_8_8;2024;12;25;38;V;43;V;40;V;33;V;30;V;22;V;20;V;24;V;25;V;20;V;13;V;18;V;23;V;34;V;41;V;35;V;40;V;81;V;110;V;106;V;95;V;73;V;60;V;53;V
28;079;4;8;28079004_8_8;2024;12;26;45;V;39;V;32;V;28;V;24;V;21;V;24;V;35;V;42;V;50;V;58;V;65;V;68;V;70;N;64;N;57;V;53;V;58;V;73;V;91;V;91;V;80;V;68;V;61;V
28;079;4;8;28079004_8_8;2024;12;27;54;V;44;V;35;V;31;V;26;V;23;V;19;V;39;V;45;V;37;V;32;V;35;V;30;V;22;V;20;V;21;V;22;V;30;V;47;V;63;V;62;V;66;V;53;V;44;V
28;079;4;8;28079004_8_8;2024;12;28;38;V;33;V;29;V;26;V;27;V;24;V;21;V;22;V;27;V;30;V;31;V;42;V;41;V;31;V;30;V;36;V;42;V;49;V;80;V;93;V;86;V;67;V;52;V;46;V
28;079;4;8;28079004_8_8;2024;12;29;42;V;37;V;33;V;30;V;28;V;24;V;22;V;23;V;26;V;24;V;29;V;40;V;42;V;36;V;38;V;41;V;26;V;36;V;71;V;92;V;77;V;66;V;58;V;53;V
28;079;4;8;28079004_8_8;2024;12;30;45;V;38;V;30;V;25;V;24;V;24;V;27;V;35;V;43;V;43;V;47;V;56;V;64;V;50;V;40;V;34;V;30;V;50;V;68;V;86;V;87;V;75;V;60;V;51;V
28;079;4;8;28079004_8_8;2024;12;31;46;V;39;V;32;V;30;V;29;V;27;V;27;V;32;V;33;V;35;V;38;V;56;V;55;V;41;V;25;V;25;V;21;V;35;V;69;V;74;V;81;V;85;V;60;V;45;V
28;079;4;12;28079004_12_8;2024;12;01;109;V;112;V;102;V;83;V;66;V;58;V;54;V;59;V;71;V;105;V;105;V;86;V;88;V;77;V;78;V;61;V;83;V;114;V;146;V;166;V;200;V;192;V;223;V;195;V
28;079;4;12;28079004_12_8;2024;12;02;124;V;122;V;65;V;50;V;50;V;35;V;48;V;113;V;135;V;155;V;161;V;128;V;120;V;142;V;132;V;122;V;131;V;155;V;185;V;294;V;240;V;167;V;110;V;75;V
28;079;4;12;28079004_12_8;2024;12;03;68;V;75;V;44;V;39;V;32;V;38;V;57;V;141;V;189;V;235;V;195;V;151;V;161;V;115;V;41;V;45;V;41;V;44;V;41;V;45;V;35;V;35;V;27;V;30;V
28;079;4;12;28079004_12_8;2024;12;04;17;V;16;V;13;V;12;V;8;V;10;V;17;V;44;V;128;V;92;V;36;V;39;V;29;V;28;V;21;V;24;V;37;V;64;V;99;V;184;V;217;V;238;V;203;V;176;V
28;079;4;12;28079004_12_8;2024;12;05;168;V;106;V;85;V;76;V;52;V;45;V;46;V;123;V;140;V;222;V;173;V;217;V;212;V;160;V;135;V;130;V;121;V;87;V;73;V;84;V;175;V;275;V;206;V;158;V
28;079;4;12;28079004_12_8;2024;12;06;133;V;140;V;152;V;84;V;97;V;131;V;139;V;145;V;154;V;129;V;132;V;121;V;120;V;110;V;97;V;97;V;94;V;131;V;202;V;135;V;90;V;222;V;241;V;202;V
28;079;4;12;28079004_12_8;2024;12;07;171;V;134;V;116;V;103;V;83;V;50;V;52;V;59;V;85;V;29;V;37;V;16;V;25;V;21;V;22;V;24;V;27;V;14;V;18;V;23;V;26;V;33;V;27;V;33;V
28;079;4;12;28079004_12_8;2024;12;08;25;V;12;V;10;V;34;V;35;V;35;V;44;V;46;V;34;V;52;V;64;V;23;V;18;V;14;V;21;V;23;V;25;V;28;V;40;V;34;V;28;V;33;V;24;V;34;V
